comparison_type,dataset,week_from,week_to,model,budget,protocol,reference_protocol,jaccard,intersection,union
time,oulab,6,8,stack_7_full,0.1,cutoff_valid,cutoff_valid,0.6029940119760479,2014,3340
time,oulab,8,10,stack_7_full,0.1,cutoff_valid,cutoff_valid,0.6701587301587302,2111,3150
time,oulab,10,12,stack_7_full,0.1,cutoff_valid,cutoff_valid,0.8307420494699647,2351,2830
time,oulab,12,14,stack_7_full,0.1,cutoff_valid,cutoff_valid,0.8107054236086494,2287,2821
time,oulab,14,16,stack_7_full,0.1,cutoff_valid,cutoff_valid,0.7954302034987505,2228,2801
time,oulab,2,4,stack_7_full,0.2,cutoff_valid,cutoff_valid,0.43243591395079223,3357,7763
time,oulab,4,6,stack_7_full,0.2,cutoff_valid,cutoff_valid,0.6265652951699463,4203,6708
time,oulab,6,8,stack_7_full,0.2,cutoff_valid,cutoff_valid,0.5626915778718435,3855,6851
time,oulab,8,10,stack_7_full,0.2,cutoff_valid,cutoff_valid,0.6838482471586361,4272,6247
time,oulab,10,12,stack_7_full,0.2,cutoff_valid,cutoff_valid,0.817432479831638,4661,5702
time,oulab,12,14,stack_7_full,0.2,cutoff_valid,cutoff_valid,0.7159892509237488,4263,5954
time,oulab,14,16,stack_7_full,0.2,cutoff_valid,cutoff_valid,0.7659350307287094,4362,5695
time,oulab,2,4,temporal_hgb,0.01,cutoff_valid,cutoff_valid,0.15145228215767634,73,482
time,oulab,4,6,temporal_hgb,0.01,cutoff_valid,cutoff_valid,0.3609022556390977,144,399
time,oulab,6,8,temporal_hgb,0.01,cutoff_valid,cutoff_valid,0.22935779816513763,100,436
time,oulab,8,10,temporal_hgb,0.01,cutoff_valid,cutoff_valid,0.21428571428571427,93,434
time,oulab,10,12,temporal_hgb,0.01,cutoff_valid,cutoff_valid,0.5190615835777126,177,341
time,oulab,12,14,temporal_hgb,0.01,cutoff_valid,cutoff_valid,0.4171270718232044,151,362
time,oulab,14,16,temporal_hgb,0.01,cutoff_valid,cutoff_valid,0.40555555555555556,146,360
time,oulab,2,4,temporal_hgb,0.05,cutoff_valid,cutoff_valid,0.2374164810690423,533,2245
time,oulab,4,6,temporal_hgb,0.05,cutoff_valid,cutoff_valid,0.4197916666666667,806,1920
time,oulab,6,8,temporal_hgb,0.05,cutoff_valid,cutoff_valid,0.33349925335988057,670,2009
time,oulab,8,10,temporal_hgb,0.05,cutoff_valid,cutoff_valid,0.3800524934383202,724,1905
time,oulab,10,12,temporal_hgb,0.05,cutoff_valid,cutoff_valid,0.7636239782016349,1121,1468
time,oulab,12,14,temporal_hgb,0.05,cutoff_valid,cutoff_valid,0.5700245700245701,928,1628
time,oulab,14,16,temporal_hgb,0.05,cutoff_valid,cutoff_valid,0.6956228956228956,1033,1485
time,oulab,2,4,temporal_hgb,0.1,cutoff_valid,cutoff_valid,0.28311029072450394,1227,4334
time,oulab,4,6,temporal_hgb,0.1,cutoff_valid,cutoff_valid,0.4573871226289073,1712,3743
time,oulab,6,8,temporal_hgb,0.1,cutoff_valid,cutoff_valid,0.3870466321243523,1494,3860
time,oulab,8,10,temporal_hgb,0.1,cutoff_valid,cutoff_valid,0.45613063935787435,1648,3613
time,oulab,10,12,temporal_hgb,0.1,cutoff_valid,cutoff_valid,0.8444286222855109,2372,2809
time,oulab,12,14,temporal_hgb,0.1,cutoff_valid,cutoff_valid,0.7309386648593698,2157,2951
time,oulab,14,16,temporal_hgb,0.1,cutoff_valid,cutoff_valid,0.7871357498223169,2215,2814
time,oulab,2,4,temporal_hgb,0.2,cutoff_valid,cutoff_valid,0.3764079712835747,3041,8079
time,oulab,4,6,temporal_hgb,0.2,cutoff_valid,cutoff_valid,0.5283653172713265,3772,7139
time,oulab,6,8,temporal_hgb,0.2,cutoff_valid,cutoff_valid,0.4933742502441066,3537,7169
time,oulab,8,10,temporal_hgb,0.2,cutoff_valid,cutoff_valid,0.6089018048332824,3981,6538
time,oulab,10,12,temporal_hgb,0.2,cutoff_valid,cutoff_valid,0.8361091424521616,4719,5644
time,oulab,12,14,temporal_hgb,0.2,cutoff_valid,cutoff_valid,0.7025495750708215,4216,6001
time,oulab,14,16,temporal_hgb,0.2,cutoff_valid,cutoff_valid,0.7662451703547594,4363,5694
time,oulab,2,4,base_dffnn,0.01,cutoff_valid_to_activity,cutoff_valid_to_activity,0.20915032679738563,96,459
time,oulab,4,6,base_dffnn,0.01,cutoff_valid_to_activity,cutoff_valid_to_activity,0.24541284403669725,107,436
time,oulab,6,8,base_dffnn,0.01,cutoff_valid_to_activity,cutoff_valid_to_activity,0.23218390804597702,101,435
time,oulab,8,10,base_dffnn,0.01,cutoff_valid_to_activity,cutoff_valid_to_activity,0.24,102,425
time,oulab,10,12,base_dffnn,0.01,cutoff_valid_to_activity,cutoff_valid_to_activity,0.430939226519337,156,362
time,oulab,12,14,base_dffnn,0.01,cutoff_valid_to_activity,cutoff_valid_to_activity,0.32558139534883723,126,387
time,oulab,14,16,base_dffnn,0.01,cutoff_valid_to_activity,cutoff_valid_to_activity,0.32460732984293195,124,382
time,oulab,2,4,base_dffnn,0.05,cutoff_valid_to_activity,cutoff_valid_to_activity,0.2502250225022502,556,2222
time,oulab,4,6,base_dffnn,0.05,cutoff_valid_to_activity,cutoff_valid_to_activity,0.3986659825551565,777,1949
time,oulab,6,8,base_dffnn,0.05,cutoff_valid_to_activity,cutoff_valid_to_activity,0.3557692307692308,703,1976
time,oulab,8,10,base_dffnn,0.05,cutoff_valid_to_activity,cutoff_valid_to_activity,0.41420118343195267,770,1859
time,oulab,10,12,base_dffnn,0.05,cutoff_valid_to_activity,cutoff_valid_to_activity,0.5981481481481481,969,1620
time,oulab,12,14,base_dffnn,0.05,cutoff_valid_to_activity,cutoff_valid_to_activity,0.5061873895109016,859,1697
time,oulab,14,16,base_dffnn,0.05,cutoff_valid_to_activity,cutoff_valid_to_activity,0.5581683168316832,902,1616
time,oulab,2,4,base_dffnn,0.1,cutoff_valid_to_activity,cutoff_valid_to_activity,0.30142756845307744,1288,4273
time,oulab,4,6,base_dffnn,0.1,cutoff_valid_to_activity,cutoff_valid_to_activity,0.5237430167597765,1875,3580
time,oulab,6,8,base_dffnn,0.1,cutoff_valid_to_activity,cutoff_valid_to_activity,0.4442945778257351,1647,3707
time,oulab,8,10,base_dffnn,0.1,cutoff_valid_to_activity,cutoff_valid_to_activity,0.5523753319563293,1872,3389
time,oulab,10,12,base_dffnn,0.1,cutoff_valid_to_activity,cutoff_valid_to_activity,0.7391742195367573,2202,2979
time,oulab,12,14,base_dffnn,0.1,cutoff_valid_to_activity,cutoff_valid_to_activity,0.6236490781945327,1962,3146
time,oulab,14,16,base_dffnn,0.1,cutoff_valid_to_activity,cutoff_valid_to_activity,0.6989864864864865,2069,2960
time,oulab,2,4,base_dffnn,0.2,cutoff_valid_to_activity,cutoff_valid_to_activity,0.407416782685736,3219,7901
time,oulab,4,6,base_dffnn,0.2,cutoff_valid_to_activity,cutoff_valid_to_activity,0.6005574299545254,4094,6817
time,oulab,6,8,base_dffnn,0.2,cutoff_valid_to_activity,cutoff_valid_to_activity,0.539102932719954,3750,6956
time,oulab,8,10,base_dffnn,0.2,cutoff_valid_to_activity,cutoff_valid_to_activity,0.7034817813765182,4344,6175
time,oulab,10,12,base_dffnn,0.2,cutoff_valid_to_activity,cutoff_valid_to_activity,0.8585007173601148,4787,5576
time,oulab,12,14,base_dffnn,0.2,cutoff_valid_to_activity,cutoff_valid_to_activity,0.7264278472456911,4299,5918
time,oulab,14,16,base_dffnn,0.2,cutoff_valid_to_activity,cutoff_valid_to_activity,0.8036226685796269,4481,5576
time,oulab,2,4,base_knn,0.01,cutoff_valid_to_activity,cutoff_valid_to_activity,0.04519774011299435,24,531
time,oulab,4,6,base_knn,0.01,cutoff_valid_to_activity,cutoff_valid_to_activity,0.20666666666666667,93,450
time,oulab,6,8,base_knn,0.01,cutoff_valid_to_activity,cutoff_valid_to_activity,0.22935779816513763,100,436
time,oulab,8,10,base_knn,0.01,cutoff_valid_to_activity,cutoff_valid_to_activity,0.17371937639198218,78,449
time,oulab,10,12,base_knn,0.01,cutoff_valid_to_activity,cutoff_valid_to_activity,0.5058139534883721,174,344
time,oulab,12,14,base_knn,0.01,cutoff_valid_to_activity,cutoff_valid_to_activity,0.2857142857142857,114,399
time,oulab,14,16,base_knn,0.01,cutoff_valid_to_activity,cutoff_valid_to_activity,0.45821325648414984,159,347
time,oulab,2,4,base_knn,0.05,cutoff_valid_to_activity,cutoff_valid_to_activity,0.12016129032258065,298,2480
time,oulab,4,6,base_knn,0.05,cutoff_valid_to_activity,cutoff_valid_to_activity,0.39794871794871794,776,1950
time,oulab,6,8,base_knn,0.05,cutoff_valid_to_activity,cutoff_valid_to_activity,0.38521199586349536,745,1934
time,oulab,8,10,base_knn,0.05,cutoff_valid_to_activity,cutoff_valid_to_activity,0.3358739837398374,661,1968
time,oulab,10,12,base_knn,0.05,cutoff_valid_to_activity,cutoff_valid_to_activity,0.6161048689138576,987,1602
time,oulab,12,14,base_knn,0.05,cutoff_valid_to_activity,cutoff_valid_to_activity,0.4457013574660634,788,1768
time,oulab,14,16,base_knn,0.05,cutoff_valid_to_activity,cutoff_valid_to_activity,0.49702734839476814,836,1682
time,oulab,2,4,base_knn,0.1,cutoff_valid_to_activity,cutoff_valid_to_activity,0.1836951894423159,863,4698
time,oulab,4,6,base_knn,0.1,cutoff_valid_to_activity,cutoff_valid_to_activity,0.5140160976963641,1852,3603
time,oulab,6,8,base_knn,0.1,cutoff_valid_to_activity,cutoff_valid_to_activity,0.42773333333333335,1604,3750
time,oulab,8,10,base_knn,0.1,cutoff_valid_to_activity,cutoff_valid_to_activity,0.4123489932885906,1536,3725
time,oulab,10,12,base_knn,0.1,cutoff_valid_to_activity,cutoff_valid_to_activity,0.7327759197324415,2191,2990
time,oulab,12,14,base_knn,0.1,cutoff_valid_to_activity,cutoff_valid_to_activity,0.5917731380492365,1899,3209
time,oulab,14,16,base_knn,0.1,cutoff_valid_to_activity,cutoff_valid_to_activity,0.6005728835136855,1887,3142
time,oulab,2,4,base_knn,0.2,cutoff_valid_to_activity,cutoff_valid_to_activity,0.2898735645516761,2499,8621
time,oulab,4,6,base_knn,0.2,cutoff_valid_to_activity,cutoff_valid_to_activity,0.5728701167651723,3974,6937
time,oulab,6,8,base_knn,0.2,cutoff_valid_to_activity,cutoff_valid_to_activity,0.4892196411183753,3517,7189
time,oulab,8,10,base_knn,0.2,cutoff_valid_to_activity,cutoff_valid_to_activity,0.5667262436699434,3805,6714
time,oulab,10,12,base_knn,0.2,cutoff_valid_to_activity,cutoff_valid_to_activity,0.8601687309280202,4792,5571
time,oulab,12,14,base_knn,0.2,cutoff_valid_to_activity,cutoff_valid_to_activity,0.7994011976047904,4539,5678
time,oulab,14,16,base_knn,0.2,cutoff_valid_to_activity,cutoff_valid_to_activity,0.8071877807726864,4492,5565
time,oulab,2,4,base_lr_clickstream,0.01,cutoff_valid_to_activity,cutoff_valid_to_activity,0.11222444889779559,56,499
time,oulab,4,6,base_lr_clickstream,0.01,cutoff_valid_to_activity,cutoff_valid_to_activity,0.48360655737704916,177,366
time,oulab,6,8,base_lr_clickstream,0.01,cutoff_valid_to_activity,cutoff_valid_to_activity,0.44086021505376344,164,372
time,oulab,8,10,base_lr_clickstream,0.01,cutoff_valid_to_activity,cutoff_valid_to_activity,0.18961625282167044,84,443
time,oulab,10,12,base_lr_clickstream,0.01,cutoff_valid_to_activity,cutoff_valid_to_activity,0.7441077441077442,221,297
time,oulab,12,14,base_lr_clickstream,0.01,cutoff_valid_to_activity,cutoff_valid_to_activity,0.6389776357827476,200,313
time,oulab,14,16,base_lr_clickstream,0.01,cutoff_valid_to_activity,cutoff_valid_to_activity,0.6810631229235881,205,301
time,oulab,2,4,base_lr_clickstream,0.05,cutoff_valid_to_activity,cutoff_valid_to_activity,0.2227112676056338,506,2272
time,oulab,4,6,base_lr_clickstream,0.05,cutoff_valid_to_activity,cutoff_valid_to_activity,0.5630733944954128,982,1744
time,oulab,6,8,base_lr_clickstream,0.05,cutoff_valid_to_activity,cutoff_valid_to_activity,0.5334859759587864,932,1747
time,oulab,8,10,base_lr_clickstream,0.05,cutoff_valid_to_activity,cutoff_valid_to_activity,0.3191169091821375,636,1993
time,oulab,10,12,base_lr_clickstream,0.05,cutoff_valid_to_activity,cutoff_valid_to_activity,0.8559139784946237,1194,1395
time,oulab,12,14,base_lr_clickstream,0.05,cutoff_valid_to_activity,cutoff_valid_to_activity,0.8063604240282686,1141,1415
time,oulab,14,16,base_lr_clickstream,0.05,cutoff_valid_to_activity,cutoff_valid_to_activity,0.8419897585954645,1151,1367
time,oulab,2,4,base_lr_clickstream,0.1,cutoff_valid_to_activity,cutoff_valid_to_activity,0.3008187134502924,1286,4275
time,oulab,4,6,base_lr_clickstream,0.1,cutoff_valid_to_activity,cutoff_valid_to_activity,0.6600730371272063,2169,3286
time,oulab,6,8,base_lr_clickstream,0.1,cutoff_valid_to_activity,cutoff_valid_to_activity,0.6044351213664969,2017,3337
time,oulab,8,10,base_lr_clickstream,0.1,cutoff_valid_to_activity,cutoff_valid_to_activity,0.4489121454144864,1630,3631
time,oulab,10,12,base_lr_clickstream,0.1,cutoff_valid_to_activity,cutoff_valid_to_activity,0.8908759124087591,2441,2740
time,oulab,12,14,base_lr_clickstream,0.1,cutoff_valid_to_activity,cutoff_valid_to_activity,0.9002976190476191,2420,2688
time,oulab,14,16,base_lr_clickstream,0.1,cutoff_valid_to_activity,cutoff_valid_to_activity,0.9231357552581262,2414,2615
time,oulab,2,4,base_lr_clickstream,0.2,cutoff_valid_to_activity,cutoff_valid_to_activity,0.3922624264429698,3133,7987
time,oulab,4,6,base_lr_clickstream,0.2,cutoff_valid_to_activity,cutoff_valid_to_activity,0.7341068022886205,4619,6292
time,oulab,6,8,base_lr_clickstream,0.2,cutoff_valid_to_activity,cutoff_valid_to_activity,0.6764797995615409,4320,6386
time,oulab,8,10,base_lr_clickstream,0.2,cutoff_valid_to_activity,cutoff_valid_to_activity,0.6010654490106545,3949,6570
time,oulab,10,12,base_lr_clickstream,0.2,cutoff_valid_to_activity,cutoff_valid_to_activity,0.9344782527534068,5006,5357
time,oulab,12,14,base_lr_clickstream,0.2,cutoff_valid_to_activity,cutoff_valid_to_activity,0.9208497837939462,4898,5319
time,oulab,14,16,base_lr_clickstream,0.2,cutoff_valid_to_activity,cutoff_valid_to_activity,0.9366454843057963,4864,5193
time,oulab,2,4,base_lr_profile,0.01,cutoff_valid_to_activity,cutoff_valid_to_activity,0.8078175895765473,248,307
time,oulab,4,6,base_lr_profile,0.01,cutoff_valid_to_activity,cutoff_valid_to_activity,0.8469387755102041,249,294
time,oulab,6,8,base_lr_profile,0.01,cutoff_valid_to_activity,cutoff_valid_to_activity,0.9142857142857143,256,280
time,oulab,8,10,base_lr_profile,0.01,cutoff_valid_to_activity,cutoff_valid_to_activity,0.9094202898550725,251,276
time,oulab,10,12,base_lr_profile,0.01,cutoff_valid_to_activity,cutoff_valid_to_activity,0.9185185185185185,248,270
time,oulab,12,14,base_lr_profile,0.01,cutoff_valid_to_activity,cutoff_valid_to_activity,0.9,243,270
time,oulab,14,16,base_lr_profile,0.01,cutoff_valid_to_activity,cutoff_valid_to_activity,0.8602941176470589,234,272
time,oulab,2,4,base_lr_profile,0.05,cutoff_valid_to_activity,cutoff_valid_to_activity,0.8252299605781866,1256,1522
time,oulab,4,6,base_lr_profile,0.05,cutoff_valid_to_activity,cutoff_valid_to_activity,0.9143258426966292,1302,1424
time,oulab,6,8,base_lr_profile,0.05,cutoff_valid_to_activity,cutoff_valid_to_activity,0.9356936416184971,1295,1384
time,oulab,8,10,base_lr_profile,0.05,cutoff_valid_to_activity,cutoff_valid_to_activity,0.9302496328928047,1267,1362
time,oulab,10,12,base_lr_profile,0.05,cutoff_valid_to_activity,cutoff_valid_to_activity,0.9598788796366389,1268,1321
time,oulab,12,14,base_lr_profile,0.05,cutoff_valid_to_activity,cutoff_valid_to_activity,0.9319727891156463,1233,1323
time,oulab,14,16,base_lr_profile,0.05,cutoff_valid_to_activity,cutoff_valid_to_activity,0.936923076923077,1218,1300
time,oulab,2,4,base_lr_profile,0.1,cutoff_valid_to_activity,cutoff_valid_to_activity,0.8407811982787157,2540,3021
time,oulab,4,6,base_lr_profile,0.1,cutoff_valid_to_activity,cutoff_valid_to_activity,0.9194229415904293,2613,2842
time,oulab,6,8,base_lr_profile,0.1,cutoff_valid_to_activity,cutoff_valid_to_activity,0.9419659049691694,2597,2757
time,oulab,8,10,base_lr_profile,0.1,cutoff_valid_to_activity,cutoff_valid_to_activity,0.9427621861152142,2553,2708
time,oulab,10,12,base_lr_profile,0.1,cutoff_valid_to_activity,cutoff_valid_to_activity,0.9617569102612646,2540,2641
time,oulab,12,14,base_lr_profile,0.1,cutoff_valid_to_activity,cutoff_valid_to_activity,0.9297317718171515,2461,2647
time,oulab,14,16,base_lr_profile,0.1,cutoff_valid_to_activity,cutoff_valid_to_activity,0.9424488219389726,2440,2589
time,oulab,2,4,base_lr_profile,0.2,cutoff_valid_to_activity,cutoff_valid_to_activity,0.874262599022417,5187,5933
time,oulab,4,6,base_lr_profile,0.2,cutoff_valid_to_activity,cutoff_valid_to_activity,0.9421502313990744,5293,5618
time,oulab,6,8,base_lr_profile,0.2,cutoff_valid_to_activity,cutoff_valid_to_activity,0.9529368843487778,5224,5482
time,oulab,8,10,base_lr_profile,0.2,cutoff_valid_to_activity,cutoff_valid_to_activity,0.947602295871135,5118,5401
time,oulab,10,12,base_lr_profile,0.2,cutoff_valid_to_activity,cutoff_valid_to_activity,0.9720266412940057,5108,5255
time,oulab,12,14,base_lr_profile,0.2,cutoff_valid_to_activity,cutoff_valid_to_activity,0.9453541507996953,4965,5252
time,oulab,14,16,base_lr_profile,0.2,cutoff_valid_to_activity,cutoff_valid_to_activity,0.9646415315491307,4938,5119
time,oulab,2,4,base_lr_weekly,0.01,cutoff_valid_to_activity,cutoff_valid_to_activity,0.13034623217922606,64,491
time,oulab,4,6,base_lr_weekly,0.01,cutoff_valid_to_activity,cutoff_valid_to_activity,0.1830065359477124,84,459
time,oulab,6,8,base_lr_weekly,0.01,cutoff_valid_to_activity,cutoff_valid_to_activity,0.23787528868360278,103,433
time,oulab,8,10,base_lr_weekly,0.01,cutoff_valid_to_activity,cutoff_valid_to_activity,0.27294685990338163,113,414
time,oulab,10,12,base_lr_weekly,0.01,cutoff_valid_to_activity,cutoff_valid_to_activity,0.5555555555555556,185,333
time,oulab,12,14,base_lr_weekly,0.01,cutoff_valid_to_activity,cutoff_valid_to_activity,0.4171270718232044,151,362
time,oulab,14,16,base_lr_weekly,0.01,cutoff_valid_to_activity,cutoff_valid_to_activity,0.5911949685534591,188,318
time,oulab,2,4,base_lr_weekly,0.05,cutoff_valid_to_activity,cutoff_valid_to_activity,0.25929283771532186,572,2206
time,oulab,4,6,base_lr_weekly,0.05,cutoff_valid_to_activity,cutoff_valid_to_activity,0.3043062200956938,636,2090
time,oulab,6,8,base_lr_weekly,0.05,cutoff_valid_to_activity,cutoff_valid_to_activity,0.26487252124645894,561,2118
time,oulab,8,10,base_lr_weekly,0.05,cutoff_valid_to_activity,cutoff_valid_to_activity,0.2682103232030873,556,2073
time,oulab,10,12,base_lr_weekly,0.05,cutoff_valid_to_activity,cutoff_valid_to_activity,0.5193661971830986,885,1704
time,oulab,12,14,base_lr_weekly,0.05,cutoff_valid_to_activity,cutoff_valid_to_activity,0.4991202346041056,851,1705
time,oulab,14,16,base_lr_weekly,0.05,cutoff_valid_to_activity,cutoff_valid_to_activity,0.5956907477820025,940,1578
time,oulab,2,4,base_lr_weekly,0.1,cutoff_valid_to_activity,cutoff_valid_to_activity,0.34,1411,4150
time,oulab,4,6,base_lr_weekly,0.1,cutoff_valid_to_activity,cutoff_valid_to_activity,0.37129210658622425,1477,3978
time,oulab,6,8,base_lr_weekly,0.1,cutoff_valid_to_activity,cutoff_valid_to_activity,0.3334993773349938,1339,4015
time,oulab,8,10,base_lr_weekly,0.1,cutoff_valid_to_activity,cutoff_valid_to_activity,0.2744670542635659,1133,4128
time,oulab,10,12,base_lr_weekly,0.1,cutoff_valid_to_activity,cutoff_valid_to_activity,0.6616420782552919,2063,3118
time,oulab,12,14,base_lr_weekly,0.1,cutoff_valid_to_activity,cutoff_valid_to_activity,0.5202380952380953,1748,3360
time,oulab,14,16,base_lr_weekly,0.1,cutoff_valid_to_activity,cutoff_valid_to_activity,0.6243540051679587,1933,3096
time,oulab,2,4,base_lr_weekly,0.2,cutoff_valid_to_activity,cutoff_valid_to_activity,0.44584579378494343,3429,7691
time,oulab,4,6,base_lr_weekly,0.2,cutoff_valid_to_activity,cutoff_valid_to_activity,0.4983521010711343,3629,7282
time,oulab,6,8,base_lr_weekly,0.2,cutoff_valid_to_activity,cutoff_valid_to_activity,0.47628240485383344,3454,7252
time,oulab,8,10,base_lr_weekly,0.2,cutoff_valid_to_activity,cutoff_valid_to_activity,0.4744883655733109,3385,7134
time,oulab,10,12,base_lr_weekly,0.2,cutoff_valid_to_activity,cutoff_valid_to_activity,0.8215855159078924,4674,5689
time,oulab,12,14,base_lr_weekly,0.2,cutoff_valid_to_activity,cutoff_valid_to_activity,0.6524340934821284,4034,6183
time,oulab,14,16,base_lr_weekly,0.2,cutoff_valid_to_activity,cutoff_valid_to_activity,0.7463101232852926,4298,5759
time,oulab,2,4,base_rf_entropy,0.01,cutoff_valid_to_activity,cutoff_valid_to_activity,0.14432989690721648,70,485
time,oulab,4,6,base_rf_entropy,0.01,cutoff_valid_to_activity,cutoff_valid_to_activity,0.4596774193548387,171,372
time,oulab,6,8,base_rf_entropy,0.01,cutoff_valid_to_activity,cutoff_valid_to_activity,0.4604904632152589,169,367
time,oulab,8,10,base_rf_entropy,0.01,cutoff_valid_to_activity,cutoff_valid_to_activity,0.25476190476190474,107,420
time,oulab,10,12,base_rf_entropy,0.01,cutoff_valid_to_activity,cutoff_valid_to_activity,0.4550561797752809,162,356
time,oulab,12,14,base_rf_entropy,0.01,cutoff_valid_to_activity,cutoff_valid_to_activity,0.3464566929133858,132,381
time,oulab,14,16,base_rf_entropy,0.01,cutoff_valid_to_activity,cutoff_valid_to_activity,0.33509234828496043,127,379
time,oulab,2,4,base_rf_entropy,0.05,cutoff_valid_to_activity,cutoff_valid_to_activity,0.23851983950066874,535,2243
time,oulab,4,6,base_rf_entropy,0.05,cutoff_valid_to_activity,cutoff_valid_to_activity,0.5479840999432141,965,1761
time,oulab,6,8,base_rf_entropy,0.05,cutoff_valid_to_activity,cutoff_valid_to_activity,0.5694200351493849,972,1707
time,oulab,8,10,base_rf_entropy,0.05,cutoff_valid_to_activity,cutoff_valid_to_activity,0.46789503070910105,838,1791
time,oulab,10,12,base_rf_entropy,0.05,cutoff_valid_to_activity,cutoff_valid_to_activity,0.7248500999333778,1088,1501
time,oulab,12,14,base_rf_entropy,0.05,cutoff_valid_to_activity,cutoff_valid_to_activity,0.6085588420390182,967,1589
time,oulab,14,16,base_rf_entropy,0.05,cutoff_valid_to_activity,cutoff_valid_to_activity,0.6058673469387755,950,1568
time,oulab,2,4,base_rf_entropy,0.1,cutoff_valid_to_activity,cutoff_valid_to_activity,0.319022770398482,1345,4216
time,oulab,4,6,base_rf_entropy,0.1,cutoff_valid_to_activity,cutoff_valid_to_activity,0.5954957589938579,2036,3419
time,oulab,6,8,base_rf_entropy,0.1,cutoff_valid_to_activity,cutoff_valid_to_activity,0.6121650105389943,2033,3321
time,oulab,8,10,base_rf_entropy,0.1,cutoff_valid_to_activity,cutoff_valid_to_activity,0.637410519763461,2048,3213
